ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
car,eps-greedy2,564,464,16,29,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,580,480,16,30,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,596,496,16,31,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,612,512,16,32,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,628,528,16,33,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,644,544,16,34,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,660,560,16,35,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,676,576,16,36,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,692,592,16,37,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,709,608,16,38,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,725,624,16,39,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,741,640,16,40,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,757,656,16,41,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,773,672,16,42,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,789,688,16,43,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,805,704,16,44,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,821,720,16,45,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,837,736,16,46,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,853,752,16,47,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,869,768,16,48,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,885,784,16,49,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,902,800,16,50,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,918,816,16,51,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,934,832,16,52,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,950,848,16,53,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,966,864,16,54,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,982,880,16,55,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,998,896,16,56,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,1014,912,16,57,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,1030,928,16,58,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,1047,944,16,59,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,1063,960,16,60,3.3057851791381836,weka.classifiers.functions.Logistic,-R 4.376982143650666E-6
car,eps-greedy2,305,190,19,10,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,325,209,19,11,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,344,228,19,12,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,363,247,19,13,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,382,266,19,14,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,401,285,19,15,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,420,304,19,16,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,439,323,19,17,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,458,342,19,18,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,477,361,19,19,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
car,eps-greedy2,496,380,19,20,3.3057851791381836,weka.classifiers.functions.SMO,-C 0.7778781164646021 -N 2 -M -K "weka.classifiers.functions.supportVector.RBFKernel -G 0.20873449736614452"
