ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
car,autoweka,10800,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,800,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,10900,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,900,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11000,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1000,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11100,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1100,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11200,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1200,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11300,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1300,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11400,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1400,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11500,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1500,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11600,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1600,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11700,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1700,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11800,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1800,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,11900,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,1900,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12000,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2000,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12100,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2100,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12200,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2200,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12300,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2300,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12400,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2400,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12500,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2500,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12600,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2600,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12700,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2700,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12800,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2800,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,12900,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
gcredits,autoweka,2900,20.317461,weka.classifiers.functions.MultilayerPerceptron,-L 0.3865554634888524 -M 0.6913130008538664 -B -H i -C -R -D -S 1
car,autoweka,13000,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
